model,run,qid,is_correct
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,526,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,527,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,528,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,529,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,530,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,531,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,532,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,533,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,534,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,535,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,536,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,537,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,538,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,539,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,540,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,541,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,542,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,543,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,544,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,545,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,546,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,547,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,548,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,549,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,550,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,551,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,552,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,553,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,554,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,555,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,556,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,557,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,558,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,559,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,560,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,561,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,562,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,563,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,564,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,565,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,566,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,567,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,568,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,569,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,570,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,571,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,572,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,573,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,574,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,575,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,576,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,577,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,578,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,579,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_162413,580,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,1,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,2,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,3,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,4,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,5,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,6,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,7,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,8,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,9,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,10,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,11,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,12,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,13,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,14,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,15,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,16,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,17,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,18,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,19,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,20,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,21,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,22,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,23,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,24,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,25,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,26,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,27,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,28,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,29,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,30,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,31,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,32,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,33,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,34,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,35,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,36,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,37,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,38,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,39,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,40,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,41,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,42,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,43,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,44,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,45,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,46,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,47,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,48,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,49,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,50,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,51,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,52,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,53,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,54,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,55,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,56,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,57,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,58,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,59,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,60,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,61,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,62,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,63,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,64,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,65,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,66,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,67,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,68,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,69,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,70,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,71,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,72,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,73,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,74,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,75,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,76,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,77,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,78,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,79,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,80,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,81,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,82,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,83,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,84,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,85,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,86,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,87,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,88,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,89,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,90,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,91,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,92,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,93,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,94,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,95,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,96,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,97,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,98,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,99,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,100,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,101,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,102,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,103,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,104,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,105,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,106,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,107,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,108,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,109,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,110,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,111,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,112,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,113,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,114,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,115,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,116,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,117,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,118,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,119,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,120,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,121,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,122,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,123,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,124,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,125,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,126,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,127,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,128,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,129,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,130,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,131,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,132,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,133,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,134,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,135,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,136,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,137,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,138,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,139,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,140,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,141,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,142,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,143,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,144,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,145,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,146,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,147,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,148,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,149,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,150,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,151,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,152,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,153,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,154,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,155,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,156,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,157,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,158,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,159,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,160,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,161,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,162,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,163,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,164,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,165,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,166,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,167,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,168,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,169,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,170,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,171,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,172,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,173,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,174,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,175,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,176,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,177,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,178,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,179,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,180,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,181,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,182,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,183,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,184,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,185,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,186,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,187,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,188,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,189,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,190,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,191,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,192,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,193,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,194,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,195,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,196,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,197,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,198,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,199,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,200,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,201,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,202,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,203,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,204,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,205,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,206,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,207,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,208,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,209,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,210,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,211,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,212,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,213,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,214,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,215,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,216,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,217,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,218,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,219,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,220,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,221,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,222,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,223,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,224,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,225,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,226,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,227,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,228,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,229,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,230,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,231,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,232,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,233,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,234,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,235,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,236,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,237,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,238,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,239,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,240,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,241,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,242,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,243,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,244,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,245,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,246,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,247,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,248,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,249,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,250,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,251,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,252,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,253,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,254,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,255,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,256,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,257,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,258,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,259,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,260,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,261,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,262,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,263,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,264,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,265,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,266,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,267,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,268,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,269,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,270,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,271,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,272,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,273,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,274,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,275,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,276,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,277,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,278,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,279,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,280,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,281,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,282,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,283,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,284,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,285,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,286,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,287,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,288,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,289,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,290,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,291,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,292,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,293,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,294,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,295,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,296,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,297,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,298,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,299,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,300,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,301,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,302,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,303,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,304,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,305,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,306,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,307,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,308,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,309,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,310,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,311,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,312,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,313,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,314,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,315,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,316,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,317,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,318,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,319,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,320,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,321,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,322,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,323,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,324,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,325,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,326,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,327,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,328,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,329,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,330,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,331,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,332,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,333,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,334,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,335,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,336,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,337,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,338,0
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,339,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,340,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,341,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,342,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,343,1
claude-sonnet-4-6,claude-sonnet-4-6_20260531_164207,344,1
